"Year","Trade.Flow","Reporter","Commodity.Code","Trade.Value..US..","Group"
2020,"Imports","Kyrgyzstan",712,191,"CIS, excluding Belarus and Kazakhstan"
2020,"Exports","Kyrgyzstan",712,2518,"CIS, excluding Belarus and Kazakhstan"
2020,"Imports","Kyrgyzstan",712,3010,"CIS, excluding Belarus and Kazakhstan"
2020,"Imports","Rep. of Moldova",712,88,"CIS, excluding Belarus and Kazakhstan"
2020,"Imports","Rep. of Moldova",712,25,"CIS, excluding Belarus and Kazakhstan"
2020,"Imports","Rep. of Moldova",712,224,"CIS, excluding Belarus and Kazakhstan"
2020,"Imports","Rep. of Moldova",712,500,"CIS, excluding Belarus and Kazakhstan"
2020,"Imports","Azerbaijan",712,233,"CIS, excluding Belarus and Kazakhstan"
2020,"Imports","Armenia",712,1027,"CIS, excluding Belarus and Kazakhstan"
2020,"Exports","Armenia",712,1248,"CIS, excluding Belarus and Kazakhstan"
2020,"Exports","Armenia",712,3335,"CIS, excluding Belarus and Kazakhstan"
2020,"Exports","Armenia",712,67419,"CIS, excluding Belarus and Kazakhstan"
2020,"Imports","Armenia",712,368,"CIS, excluding Belarus and Kazakhstan"
2020,"Imports","Armenia",712,5689,"CIS, excluding Belarus and Kazakhstan"
2020,"Exports","Armenia",712,494,"CIS, excluding Belarus and Kazakhstan"
2020,"Exports","Armenia",712,2645,"CIS, excluding Belarus and Kazakhstan"
2020,"Exports","Armenia",712,1615,"CIS, excluding Belarus and Kazakhstan"
2020,"Exports","Armenia",712,2558,"CIS, excluding Belarus and Kazakhstan"
2020,"Exports","Armenia",712,120,"CIS, excluding Belarus and Kazakhstan"
2020,"Imports","Armenia",712,26,"CIS, excluding Belarus and Kazakhstan"
2020,"Imports","Kyrgyzstan",712,534,"CIS, excluding Belarus and Kazakhstan"
2020,"Imports","Kyrgyzstan",712,5071,"CIS, excluding Belarus and Kazakhstan"
2020,"Exports","Kyrgyzstan",712,6346,"CIS, excluding Belarus and Kazakhstan"
2020,"Imports","Kyrgyzstan",712,626,"CIS, excluding Belarus and Kazakhstan"
2020,"Exports","Kyrgyzstan",712,7000,"CIS, excluding Belarus and Kazakhstan"
2020,"Imports","Kyrgyzstan",712,21,"CIS, excluding Belarus and Kazakhstan"
2020,"Imports","Kyrgyzstan",712,1416,"CIS, excluding Belarus and Kazakhstan"
2020,"Exports","Kyrgyzstan",712,20073,"CIS, excluding Belarus and Kazakhstan"
2020,"Exports","Kyrgyzstan",712,6677,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Armenia",713,41405,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Armenia",713,1865,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Armenia",713,3172,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Armenia",713,34390,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Armenia",713,1049,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Armenia",713,33751,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Ukraine",713,16428,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Ukraine",713,13432,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Ukraine",713,2085,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Ukraine",713,26098,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Ukraine",713,46630,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Ukraine",713,50905,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Ukraine",713,15016,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Ukraine",713,4537,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Ukraine",713,30669,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Ukraine",713,26635,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Ukraine",713,32,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Ukraine",713,3248,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Ukraine",713,29416,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Ukraine",713,18589,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Ukraine",713,8909,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Ukraine",713,15,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Ukraine",713,14315,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Ukraine",713,714,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Ukraine",713,21275,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Ukraine",713,28175,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Ukraine",713,15832,"CIS, excluding Belarus and Kazakhstan"
2010,"Exports","Ukraine",713,45600,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Armenia",713,1288,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Armenia",713,1201,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Armenia",713,743,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Armenia",713,4349,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Rep. of Moldova",713,958,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Rep. of Moldova",713,303,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Rep. of Moldova",713,119,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Rep. of Moldova",713,262,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Rep. of Moldova",713,650,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Rep. of Moldova",713,148,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Rep. of Moldova",713,247,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Rep. of Moldova",713,5364,"CIS, excluding Belarus and Kazakhstan"
2010,"Imports","Rep. of Moldova",713,7280,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Armenia",713,73658,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Armenia",713,899,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Armenia",713,76233,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Ukraine",713,10384,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Ukraine",713,9145,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Ukraine",713,34253,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Ukraine",713,8126,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Ukraine",713,63990,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Ukraine",713,36756,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Ukraine",713,26193,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Ukraine",713,25151,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Ukraine",713,2298,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Ukraine",713,9512,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Ukraine",713,16,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Ukraine",713,26,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Ukraine",713,3046,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Ukraine",713,41,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Ukraine",713,78857,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Armenia",713,225,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Armenia",713,189,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Armenia",713,99265,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Armenia",713,57858,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Rep. of Moldova",713,2052,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Rep. of Moldova",713,1200,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Rep. of Moldova",713,179,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Rep. of Moldova",713,637,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Rep. of Moldova",713,186,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Rep. of Moldova",713,3496,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Kyrgyzstan",713,5527,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Armenia",713,90677,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Armenia",713,99207,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Ukraine",713,6243,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Ukraine",713,1186,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Ukraine",713,52934,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Ukraine",713,38552,"CIS, excluding Belarus and Kazakhstan"
2011,"Exports","Ukraine",713,2910,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Kyrgyzstan",713,10802,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Kyrgyzstan",713,12822,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Kyrgyzstan",713,1010,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Kyrgyzstan",713,44695,"CIS, excluding Belarus and Kazakhstan"
2011,"Imports","Rep. of Moldova",713,1512,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Ukraine",713,13872,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Ukraine",713,15607,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Ukraine",713,12661,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Ukraine",713,15626,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Ukraine",713,22512,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Ukraine",713,34490,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Ukraine",713,7656,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Ukraine",713,68866,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Armenia",713,60950,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Armenia",713,74650,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Kyrgyzstan",713,29669,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Rep. of Moldova",713,1545,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Rep. of Moldova",713,28865,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Rep. of Moldova",713,469,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Rep. of Moldova",713,2136,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Rep. of Moldova",713,1792,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Ukraine",713,10168,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Ukraine",713,14358,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Ukraine",713,29,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Ukraine",713,10092,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Ukraine",713,571,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Ukraine",713,12885,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Ukraine",713,44464,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Ukraine",713,22372,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Rep. of Moldova",713,14400,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Rep. of Moldova",713,800,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Armenia",713,32317,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Armenia",713,98269,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Armenia",713,15750,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Armenia",713,68668,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Ukraine",713,21468,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Ukraine",713,22688,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Ukraine",713,19,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Ukraine",713,32320,"CIS, excluding Belarus and Kazakhstan"
2012,"Exports","Ukraine",713,52896,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Armenia",713,89233,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Armenia",713,3086,"CIS, excluding Belarus and Kazakhstan"
2012,"Imports","Kyrgyzstan",713,68317,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Azerbaijan",713,2509,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Azerbaijan",713,8638,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Azerbaijan",713,819,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Azerbaijan",713,395,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Azerbaijan",713,2236,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Azerbaijan",713,2083,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Azerbaijan",713,45996,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Azerbaijan",713,8041,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Ukraine",713,27411,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Ukraine",713,36308,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Ukraine",713,55225,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Ukraine",713,23791,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Ukraine",713,10,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Ukraine",713,24,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Ukraine",713,28370,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Ukraine",713,28,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Ukraine",713,1102,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Armenia",713,305,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Armenia",713,48629,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Armenia",713,16106,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Rep. of Moldova",713,1525,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Rep. of Moldova",713,1100,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Rep. of Moldova",713,1148,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Rep. of Moldova",713,161,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Rep. of Moldova",713,457,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Rep. of Moldova",713,2094,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Azerbaijan",713,1957,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Azerbaijan",713,3753,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Azerbaijan",713,15254,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Kyrgyzstan",713,2614,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Kyrgyzstan",713,24008,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Kyrgyzstan",713,22650,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Azerbaijan",713,29770,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Azerbaijan",713,26269,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Azerbaijan",713,13376,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Azerbaijan",713,643,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Ukraine",713,4203,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Ukraine",713,9394,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Ukraine",713,12020,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Ukraine",713,32699,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Ukraine",713,8,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Ukraine",713,20299,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Ukraine",713,16049,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Ukraine",713,24,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Ukraine",713,16633,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Ukraine",713,36826,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Ukraine",713,16015,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Ukraine",713,31,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Rep. of Moldova",713,1183,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Rep. of Moldova",713,496,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Armenia",713,30085,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Armenia",713,80097,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Rep. of Moldova",713,1198,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Rep. of Moldova",713,471,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Azerbaijan",713,9697,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Azerbaijan",713,903,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Azerbaijan",713,28532,"CIS, excluding Belarus and Kazakhstan"
2013,"Exports","Azerbaijan",713,12053,"CIS, excluding Belarus and Kazakhstan"
2013,"Imports","Armenia",713,70437,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Ukraine",713,6119,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Ukraine",713,2394,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Ukraine",713,22678,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Ukraine",713,5030,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Azerbaijan",713,6569,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Azerbaijan",713,507,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Azerbaijan",713,67382,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Azerbaijan",713,924,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Azerbaijan",713,2567,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Armenia",713,15879,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Armenia",713,68295,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Armenia",713,85542,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Armenia",713,24836,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Armenia",713,531,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Armenia",713,424,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Rep. of Moldova",713,1060,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Rep. of Moldova",713,2724,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Rep. of Moldova",713,307,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Rep. of Moldova",713,21563,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Rep. of Moldova",713,1696,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Rep. of Moldova",713,1620,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Rep. of Moldova",713,1018,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Rep. of Moldova",713,239,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Rep. of Moldova",713,177,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Rep. of Moldova",713,511,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Ukraine",713,25860,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Ukraine",713,29096,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Ukraine",713,13,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Ukraine",713,11,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Ukraine",713,23683,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Ukraine",713,29789,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Rep. of Moldova",713,771,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Rep. of Moldova",713,612,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Azerbaijan",713,32106,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Azerbaijan",713,2075,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Azerbaijan",713,32277,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Azerbaijan",713,2151,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Azerbaijan",713,48,"CIS, excluding Belarus and Kazakhstan"
2014,"Exports","Azerbaijan",713,2798,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Azerbaijan",713,1088,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Armenia",713,64696,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Armenia",713,68151,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Armenia",713,281,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Kyrgyzstan",713,804,"CIS, excluding Belarus and Kazakhstan"
2014,"Imports","Kyrgyzstan",713,26595,"CIS, excluding Belarus and Kazakhstan"
